frame,class_id,class_name,x_center,y_center,width,height
843,7,sekar jagat,0.096924,0.511674,0.100818,0.081786
843,0,sembagi,0.433573,0.540271,0.064583,0.05649
843,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
843,8,sinaran,0.847159,0.456273,0.059953,0.061151
843,8,sinaran,0.839367,0.503635,0.14988,0.131896
843,9,tambal,0.607932,0.841167,0.049198,0.111521
843,9,tambal,0.443073,0.835747,0.131875,0.115068
844,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
844,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
844,11,liman,0.449922,0.174763,0.095542,0.099359
844,11,liman,0.586867,0.185318,0.089172,0.066969
844,12,menara siger,0.775628,0.202227,0.058599,0.053505
844,12,menara siger,0.908523,0.201133,0.067516,0.058599
844,0,sembagi,0.494508,0.462661,0.197453,0.068792
844,7,sekar jagat,0.097724,0.51144,0.102385,0.082484
844,0,sembagi,0.433576,0.540253,0.064578,0.056453
844,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
844,8,sinaran,0.847159,0.456273,0.059953,0.061151
844,8,sinaran,0.839367,0.503635,0.14988,0.131896
844,9,tambal,0.607932,0.841167,0.049198,0.111521
844,9,tambal,0.443073,0.835747,0.131875,0.115068
845,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
845,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
845,11,liman,0.449922,0.174763,0.095542,0.099359
845,11,liman,0.586867,0.185318,0.089172,0.066969
845,12,menara siger,0.775617,0.202211,0.058599,0.053505
845,12,menara siger,0.908523,0.201128,0.067516,0.058599
845,0,sembagi,0.494508,0.462661,0.197453,0.068792
845,7,sekar jagat,0.098529,0.511208,0.103953,0.083177
845,0,sembagi,0.433578,0.540237,0.064573,0.056422
845,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
845,8,sinaran,0.847159,0.456273,0.059953,0.061151
845,8,sinaran,0.839367,0.503635,0.14988,0.131896
845,9,tambal,0.607932,0.841167,0.049198,0.111521
845,9,tambal,0.443073,0.835747,0.131875,0.115068
846,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
846,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
846,11,liman,0.449922,0.174763,0.095542,0.099359
846,11,liman,0.586867,0.185318,0.089172,0.066969
846,12,menara siger,0.775607,0.202195,0.058599,0.053505
846,12,menara siger,0.908523,0.201117,0.067516,0.058599
846,0,sembagi,0.494508,0.462661,0.197453,0.068792
846,7,sekar jagat,0.099328,0.510977,0.105521,0.08387
846,0,sembagi,0.433581,0.540219,0.064568,0.056385
846,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
846,8,sinaran,0.847159,0.456273,0.059953,0.061151
846,8,sinaran,0.839367,0.503635,0.14988,0.131896
846,9,tambal,0.607932,0.841167,0.049198,0.111521
846,9,tambal,0.443073,0.835747,0.131875,0.115068
847,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
847,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
847,11,liman,0.449922,0.174763,0.095542,0.099359
847,11,liman,0.586867,0.185318,0.089172,0.066969
847,12,menara siger,0.775591,0.20218,0.058599,0.053505
847,12,menara siger,0.908523,0.201112,0.067516,0.058599
847,0,sembagi,0.494508,0.462661,0.197453,0.068792
847,7,sekar jagat,0.10013,0.510742,0.107094,0.084568
847,0,sembagi,0.433583,0.540203,0.064563,0.056354
847,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
847,8,sinaran,0.847159,0.456273,0.059953,0.061151
847,8,sinaran,0.839367,0.503635,0.14988,0.131896
847,9,tambal,0.607932,0.841167,0.049198,0.111521
847,9,tambal,0.443073,0.835747,0.131875,0.115068
848,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
848,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
848,11,liman,0.449922,0.174763,0.095542,0.099359
848,11,liman,0.586867,0.185318,0.089172,0.066969
848,12,menara siger,0.775581,0.202164,0.058599,0.053505
848,12,menara siger,0.908523,0.201107,0.067516,0.058599
848,0,sembagi,0.494508,0.462661,0.197453,0.068792
848,7,sekar jagat,0.100935,0.51051,0.108661,0.08526
848,0,sembagi,0.433586,0.540185,0.064557,0.056318
848,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
848,8,sinaran,0.847159,0.456273,0.059953,0.061151
848,8,sinaran,0.839367,0.503635,0.14988,0.131896
848,9,tambal,0.607932,0.841167,0.049198,0.111521
848,9,tambal,0.443073,0.835747,0.131875,0.115068
849,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
849,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
849,11,liman,0.449922,0.174763,0.095542,0.099359
849,11,liman,0.586867,0.185318,0.089172,0.066969
849,12,menara siger,0.77557,0.202148,0.058599,0.053505
849,12,menara siger,0.908523,0.201096,0.067516,0.058599
849,0,sembagi,0.494508,0.462661,0.197453,0.068792
849,7,sekar jagat,0.101734,0.510279,0.110229,0.085953
849,0,sembagi,0.433591,0.540169,0.064547,0.056286
849,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
849,8,sinaran,0.847159,0.456273,0.059953,0.061151
849,8,sinaran,0.839367,0.503635,0.14988,0.131896
849,9,tambal,0.607932,0.841167,0.049198,0.111521
849,9,tambal,0.443073,0.835747,0.131875,0.115068
850,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
850,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
850,11,liman,0.449922,0.174763,0.095542,0.099359
850,11,liman,0.586867,0.185318,0.089172,0.066969
850,12,menara siger,0.775555,0.202133,0.058599,0.053505
850,12,menara siger,0.908523,0.201091,0.067516,0.058599
850,0,sembagi,0.494508,0.462661,0.197453,0.068792
850,7,sekar jagat,0.102539,0.510044,0.111797,0.086651
850,0,sembagi,0.433594,0.540151,0.064542,0.05625
850,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
850,8,sinaran,0.847159,0.456273,0.059953,0.061151
850,8,sinaran,0.839367,0.503635,0.14988,0.131896
850,9,tambal,0.607932,0.841167,0.049198,0.111521
850,9,tambal,0.443073,0.835747,0.131875,0.115068
851,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
851,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
851,11,liman,0.449922,0.174763,0.095542,0.099359
851,11,liman,0.586867,0.185318,0.089172,0.066969
851,12,menara siger,0.775544,0.202117,0.058599,0.053505
851,12,menara siger,0.908523,0.201086,0.067516,0.058599
851,0,sembagi,0.494508,0.462661,0.197453,0.068792
851,7,sekar jagat,0.102417,0.510052,0.111521,0.086667
851,0,sembagi,0.433596,0.540135,0.064536,0.056219
851,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
851,8,sinaran,0.847159,0.456273,0.059953,0.061151
851,8,sinaran,0.839367,0.503635,0.14988,0.131896
851,9,tambal,0.607932,0.841167,0.049198,0.111521
851,9,tambal,0.443073,0.835747,0.131875,0.115068
852,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
852,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
852,11,liman,0.449922,0.174763,0.095542,0.099359
852,11,liman,0.586867,0.185318,0.089172,0.066969
852,12,menara siger,0.775529,0.202102,0.058599,0.053505
852,12,menara siger,0.908523,0.201078,0.067516,0.058594
852,0,sembagi,0.494508,0.462661,0.197453,0.068792
852,7,sekar jagat,0.102297,0.510062,0.11124,0.086687
852,0,sembagi,0.433599,0.540117,0.064531,0.056182
852,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
852,8,sinaran,0.847159,0.456273,0.059953,0.061151
852,8,sinaran,0.839367,0.503635,0.14988,0.131896
852,9,tambal,0.607932,0.841167,0.049198,0.111521
852,9,tambal,0.443073,0.835747,0.131875,0.115068
853,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
853,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
853,11,liman,0.449922,0.174763,0.095542,0.099359
853,11,liman,0.586867,0.185318,0.089172,0.066969
853,12,menara siger,0.775518,0.202086,0.058599,0.053505
853,12,menara siger,0.908523,0.20107,0.067516,0.058599
853,0,sembagi,0.494508,0.462661,0.197453,0.068792
853,7,sekar jagat,0.102174,0.51007,0.110964,0.086703
853,0,sembagi,0.433602,0.540102,0.064526,0.056151
853,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
853,8,sinaran,0.847159,0.456273,0.059953,0.061151
853,8,sinaran,0.839367,0.503635,0.14988,0.131896
853,9,tambal,0.607932,0.841167,0.049198,0.111521
853,9,tambal,0.443073,0.835747,0.131875,0.115068
854,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
854,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
854,11,liman,0.449922,0.174763,0.095542,0.099359
854,11,liman,0.586867,0.185318,0.089172,0.066969
854,12,menara siger,0.775508,0.20207,0.058599,0.053505
854,12,menara siger,0.908523,0.201065,0.067516,0.058599
854,0,sembagi,0.494508,0.462661,0.197453,0.068792
854,7,sekar jagat,0.102052,0.510081,0.110687,0.086724
854,0,sembagi,0.433604,0.540083,0.064521,0.056115
854,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
854,8,sinaran,0.847159,0.456273,0.059953,0.061151
854,8,sinaran,0.839367,0.503635,0.14988,0.131896
854,9,tambal,0.607932,0.841167,0.049198,0.111521
854,9,tambal,0.443073,0.835747,0.131875,0.115068
855,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
855,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
855,11,liman,0.449922,0.174763,0.095542,0.099359
855,11,liman,0.586867,0.185318,0.089172,0.066969
855,12,menara siger,0.775492,0.202055,0.058599,0.053505
855,12,menara siger,0.908523,0.20106,0.067516,0.058599
855,0,sembagi,0.494508,0.462661,0.197453,0.068792
855,7,sekar jagat,0.101932,0.510089,0.110406,0.08675
855,0,sembagi,0.433607,0.540068,0.064516,0.056083
855,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
855,8,sinaran,0.847159,0.456273,0.059953,0.061151
855,8,sinaran,0.839367,0.503635,0.14988,0.131896
855,9,tambal,0.607932,0.841167,0.049198,0.111521
855,9,tambal,0.443073,0.835747,0.131875,0.115068
856,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
856,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
856,11,liman,0.449922,0.174763,0.095542,0.099359
856,11,liman,0.586867,0.185318,0.089172,0.066969
856,12,menara siger,0.775482,0.202039,0.058599,0.053505
856,12,menara siger,0.908523,0.201049,0.067516,0.058599
856,0,sembagi,0.494508,0.462661,0.197453,0.068792
856,7,sekar jagat,0.10181,0.510096,0.11013,0.086766
856,0,sembagi,0.433609,0.540049,0.06451,0.056047
856,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
856,8,sinaran,0.847159,0.456273,0.059953,0.061151
856,8,sinaran,0.839367,0.503635,0.14988,0.131896
856,9,tambal,0.607932,0.841167,0.049198,0.111521
856,9,tambal,0.443073,0.835747,0.131875,0.115068
857,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
857,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
857,11,liman,0.449922,0.174763,0.095542,0.099359
857,11,liman,0.586867,0.185318,0.089172,0.066969
857,12,menara siger,0.775471,0.202023,0.058599,0.053505
857,12,menara siger,0.908523,0.201044,0.067516,0.058599
857,0,sembagi,0.494508,0.462661,0.197453,0.068792
857,7,sekar jagat,0.10169,0.510107,0.109849,0.086786
857,0,sembagi,0.433612,0.540034,0.064505,0.056016
857,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
857,8,sinaran,0.847159,0.456273,0.059953,0.061151
857,8,sinaran,0.839367,0.503635,0.14988,0.131896
857,9,tambal,0.607932,0.841167,0.049198,0.111521
857,9,tambal,0.443073,0.835747,0.131875,0.115068
858,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
858,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
858,11,liman,0.449922,0.174763,0.095542,0.099359
858,11,liman,0.586867,0.185318,0.089172,0.066969
858,12,menara siger,0.775456,0.20201,0.058599,0.0535
858,12,menara siger,0.908523,0.201039,0.067516,0.058599
858,0,sembagi,0.494508,0.462661,0.197453,0.068792
858,7,sekar jagat,0.101568,0.510115,0.109573,0.086802
858,0,sembagi,0.433615,0.540016,0.0645,0.055979
858,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
858,8,sinaran,0.847159,0.456273,0.059953,0.061151
858,8,sinaran,0.839367,0.503635,0.14988,0.131896
858,9,tambal,0.607932,0.841167,0.049198,0.111521
858,9,tambal,0.443073,0.835747,0.131875,0.115068
859,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
859,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
859,11,liman,0.449922,0.174763,0.095542,0.099359
859,11,liman,0.586867,0.185318,0.089172,0.066969
859,12,menara siger,0.775445,0.201995,0.058599,0.0535
859,12,menara siger,0.908523,0.201029,0.067516,0.058599
859,0,sembagi,0.494508,0.462661,0.197453,0.068792
859,7,sekar jagat,0.101448,0.510125,0.109292,0.086823
859,0,sembagi,0.433617,0.539997,0.064495,0.055943
859,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
859,8,sinaran,0.847159,0.456273,0.059953,0.061151
859,8,sinaran,0.839367,0.503635,0.14988,0.131896
859,9,tambal,0.607932,0.841167,0.049198,0.111521
859,9,tambal,0.443073,0.835747,0.131875,0.115068
860,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
860,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
860,11,liman,0.449922,0.174763,0.095542,0.099359
860,11,liman,0.586867,0.185318,0.089172,0.066969
860,12,menara siger,0.775432,0.201979,0.058594,0.0535
860,12,menara siger,0.908523,0.201023,0.067516,0.058599
860,0,sembagi,0.494508,0.462661,0.197453,0.068792
860,7,sekar jagat,0.101326,0.51013,0.109016,0.086844
860,0,sembagi,0.43362,0.539982,0.06449,0.055911
860,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
860,8,sinaran,0.847159,0.456273,0.059953,0.061151
860,8,sinaran,0.839367,0.503635,0.14988,0.131896
860,9,tambal,0.607932,0.841167,0.049198,0.111521
860,9,tambal,0.443073,0.835747,0.131875,0.115068
861,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
861,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
861,11,liman,0.449922,0.174763,0.095542,0.099359
861,11,liman,0.586867,0.185318,0.089172,0.066969
861,12,menara siger,0.775419,0.201964,0.058599,0.0535
861,12,menara siger,0.908523,0.201018,0.067516,0.058599
861,0,sembagi,0.494508,0.462661,0.197453,0.068792
861,7,sekar jagat,0.101203,0.510141,0.10874,0.086865
861,0,sembagi,0.433622,0.539964,0.064484,0.055875
861,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
861,8,sinaran,0.847159,0.456273,0.059953,0.061151
861,8,sinaran,0.839367,0.503635,0.14988,0.131896
861,9,tambal,0.607932,0.841167,0.049198,0.111521
861,9,tambal,0.443073,0.835747,0.131875,0.115068
862,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
862,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
862,11,liman,0.449922,0.174763,0.095542,0.099359
862,11,liman,0.586867,0.185318,0.089172,0.066969
862,12,menara siger,0.775409,0.201948,0.058599,0.0535
862,12,menara siger,0.908523,0.201008,0.067516,0.058599
862,0,sembagi,0.494508,0.462661,0.197453,0.068792
862,7,sekar jagat,0.101083,0.510148,0.108458,0.08688
862,0,sembagi,0.433628,0.539948,0.064474,0.055844
862,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
862,8,sinaran,0.847159,0.456273,0.059953,0.061151
862,8,sinaran,0.839367,0.503635,0.14988,0.131896
862,9,tambal,0.607932,0.841167,0.049198,0.111521
862,9,tambal,0.443073,0.835747,0.131875,0.115068
863,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
863,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
863,11,liman,0.449922,0.174763,0.095542,0.099359
863,11,liman,0.586867,0.185318,0.089172,0.066969
863,12,menara siger,0.775393,0.201932,0.058599,0.0535
863,12,menara siger,0.908523,0.201003,0.067516,0.058599
863,0,sembagi,0.494508,0.462661,0.197453,0.068792
863,7,sekar jagat,0.100961,0.510159,0.108182,0.086901
863,0,sembagi,0.43363,0.53993,0.064469,0.055807
863,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
863,8,sinaran,0.847159,0.456273,0.059953,0.061151
863,8,sinaran,0.839367,0.503635,0.14988,0.131896
863,9,tambal,0.607932,0.841167,0.049198,0.111521
863,9,tambal,0.443073,0.835747,0.131875,0.115068
864,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
864,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
864,11,liman,0.449922,0.174763,0.095542,0.099359
864,11,liman,0.586867,0.185318,0.089172,0.066969
864,12,menara siger,0.775383,0.201917,0.058599,0.0535
864,12,menara siger,0.908523,0.200997,0.067516,0.058599
864,0,sembagi,0.494508,0.462661,0.197453,0.068792
864,7,sekar jagat,0.100841,0.510167,0.107901,0.086917
864,0,sembagi,0.433633,0.539914,0.064464,0.055776
864,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
864,8,sinaran,0.847159,0.456273,0.059953,0.061151
864,8,sinaran,0.839367,0.503635,0.14988,0.131896
864,9,tambal,0.607932,0.841167,0.049198,0.111521
864,9,tambal,0.443073,0.835747,0.131875,0.115068
865,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
865,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
865,11,liman,0.449922,0.174763,0.095542,0.099359
865,11,liman,0.586867,0.185318,0.089172,0.066969
865,12,menara siger,0.775372,0.201901,0.058599,0.0535
865,12,menara siger,0.908523,0.200992,0.067516,0.058599
865,0,sembagi,0.494508,0.462661,0.197453,0.068792
865,7,sekar jagat,0.100719,0.510177,0.107625,0.086937
865,0,sembagi,0.433635,0.539896,0.064458,0.05574
865,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
865,8,sinaran,0.847159,0.456273,0.059953,0.061151
865,8,sinaran,0.839367,0.503635,0.14988,0.131896
865,9,tambal,0.607932,0.841167,0.049198,0.111521
865,9,tambal,0.443073,0.835747,0.131875,0.115068
866,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
866,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
866,11,liman,0.449922,0.174763,0.095542,0.099359
866,11,liman,0.586867,0.185318,0.089172,0.066969
866,12,menara siger,0.775357,0.201885,0.058599,0.0535
866,12,menara siger,0.908523,0.200982,0.067516,0.058599
866,0,sembagi,0.494508,0.462661,0.197453,0.068792
866,7,sekar jagat,0.100724,0.51043,0.107594,0.087453
866,0,sembagi,0.433638,0.53988,0.064453,0.055708
866,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
866,8,sinaran,0.847159,0.456273,0.059953,0.061151
866,8,sinaran,0.839367,0.503635,0.14988,0.131896
866,9,tambal,0.607932,0.841167,0.049198,0.111521
866,9,tambal,0.443073,0.835747,0.131875,0.115068
867,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
867,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
867,11,liman,0.449922,0.174763,0.095542,0.099359
867,11,liman,0.586867,0.185318,0.089172,0.066969
867,12,menara siger,0.775346,0.20187,0.058599,0.0535
867,12,menara siger,0.908523,0.200977,0.067516,0.058599
867,0,sembagi,0.494508,0.462661,0.197453,0.068792
867,7,sekar jagat,0.100727,0.510682,0.107568,0.087958
867,0,sembagi,0.433641,0.539862,0.064448,0.055672
867,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
867,8,sinaran,0.847159,0.456273,0.059953,0.061151
867,8,sinaran,0.839367,0.503635,0.14988,0.131896
867,9,tambal,0.607932,0.841167,0.049198,0.111521
867,9,tambal,0.443073,0.835747,0.131875,0.115068
868,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
868,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
868,11,liman,0.449922,0.174763,0.095542,0.099359
868,11,liman,0.586867,0.185318,0.089172,0.066969
868,12,menara siger,0.775336,0.201857,0.058599,0.053505
868,12,menara siger,0.908523,0.200971,0.067516,0.058599
868,0,sembagi,0.494508,0.462661,0.197453,0.068792
868,7,sekar jagat,0.100734,0.510938,0.107542,0.088469
868,0,sembagi,0.433643,0.539846,0.064443,0.055641
868,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
868,8,sinaran,0.847159,0.456273,0.059953,0.061151
868,8,sinaran,0.839367,0.503635,0.14988,0.131896
868,9,tambal,0.607932,0.841167,0.049198,0.111521
868,9,tambal,0.443073,0.835747,0.131875,0.115068
869,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
869,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
869,11,liman,0.449922,0.174763,0.095542,0.099359
869,11,liman,0.586867,0.185318,0.089172,0.066969
869,12,menara siger,0.77532,0.201841,0.058599,0.053505
869,12,menara siger,0.908523,0.200961,0.067516,0.058599
869,0,sembagi,0.494508,0.462661,0.197453,0.068792
869,7,sekar jagat,0.100737,0.511193,0.107516,0.088979
869,0,sembagi,0.433646,0.539828,0.064438,0.055604
869,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
869,8,sinaran,0.847159,0.456273,0.059953,0.061151
869,8,sinaran,0.839367,0.503635,0.14988,0.131896
869,9,tambal,0.607932,0.841167,0.049198,0.111521
869,9,tambal,0.443073,0.835747,0.131875,0.115068
870,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
870,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
870,11,liman,0.449922,0.174763,0.095542,0.099359
870,11,liman,0.586867,0.185318,0.089172,0.066969
870,12,menara siger,0.77531,0.201826,0.058599,0.053505
870,12,menara siger,0.908523,0.200956,0.067516,0.058599
870,0,sembagi,0.494508,0.462661,0.197453,0.068792
870,7,sekar jagat,0.10074,0.511448,0.10749,0.08949
870,0,sembagi,0.433648,0.539813,0.064432,0.055573
870,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
870,8,sinaran,0.847159,0.456273,0.059953,0.061151
870,8,sinaran,0.839367,0.503635,0.14988,0.131896
870,9,tambal,0.607932,0.841167,0.049198,0.111521
870,9,tambal,0.443073,0.835747,0.131875,0.115068
871,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
871,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
871,11,liman,0.449922,0.174763,0.095542,0.099359
871,11,liman,0.586867,0.185318,0.089172,0.066969
871,12,menara siger,0.775294,0.20181,0.058599,0.053505
871,12,menara siger,0.908523,0.200951,0.067516,0.058599
871,0,sembagi,0.494508,0.462661,0.197453,0.068792
871,7,sekar jagat,0.100745,0.511698,0.107458,0.09
871,0,sembagi,0.433651,0.539794,0.064427,0.055536
871,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
871,8,sinaran,0.847159,0.456273,0.059953,0.061151
871,8,sinaran,0.839367,0.503635,0.14988,0.131896
871,9,tambal,0.607932,0.841167,0.049198,0.111521
871,9,tambal,0.443073,0.835747,0.131875,0.115068
872,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
872,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
872,11,liman,0.449922,0.174763,0.095542,0.099359
872,11,liman,0.586867,0.185318,0.089172,0.066969
872,12,menara siger,0.775284,0.201794,0.058599,0.053505
872,12,menara siger,0.908523,0.20094,0.067516,0.058599
872,0,sembagi,0.494508,0.462661,0.197453,0.068792
872,7,sekar jagat,0.100747,0.511953,0.107432,0.09051
872,0,sembagi,0.433654,0.539779,0.064422,0.055505
872,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
872,8,sinaran,0.847159,0.456273,0.059953,0.061151
872,8,sinaran,0.839367,0.503635,0.14988,0.131896
872,9,tambal,0.607932,0.841167,0.049198,0.111521
872,9,tambal,0.443073,0.835747,0.131875,0.115068
873,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
873,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
873,11,liman,0.449922,0.174763,0.095542,0.099359
873,11,liman,0.586867,0.185318,0.089172,0.066969
873,12,menara siger,0.775273,0.201779,0.058599,0.053505
873,12,menara siger,0.908523,0.200935,0.067516,0.058599
873,0,sembagi,0.494508,0.462661,0.197453,0.068792
873,7,sekar jagat,0.100753,0.512208,0.107401,0.091021
873,0,sembagi,0.433656,0.53976,0.064417,0.055469
873,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
873,8,sinaran,0.847159,0.456273,0.059953,0.061151
873,8,sinaran,0.839367,0.503635,0.14988,0.131896
873,9,tambal,0.607932,0.841167,0.049198,0.111521
873,9,tambal,0.443073,0.835747,0.131875,0.115068
874,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
874,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
874,11,liman,0.449922,0.174763,0.095542,0.099359
874,11,liman,0.586867,0.185318,0.089172,0.066969
874,12,menara siger,0.775258,0.201763,0.058599,0.053505
874,12,menara siger,0.908523,0.20093,0.067516,0.058599
874,0,sembagi,0.494508,0.462661,0.197453,0.068792
874,7,sekar jagat,0.100758,0.512464,0.10738,0.091531
874,0,sembagi,0.433659,0.539745,0.064411,0.055437
874,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
874,8,sinaran,0.847159,0.456273,0.059953,0.061151
874,8,sinaran,0.839367,0.503635,0.14988,0.131896
874,9,tambal,0.607932,0.841167,0.049198,0.111521
874,9,tambal,0.443073,0.835747,0.131875,0.115068
875,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
875,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
875,11,liman,0.449922,0.174763,0.095542,0.099359
875,11,liman,0.586867,0.185318,0.089172,0.066969
875,12,menara siger,0.775247,0.201747,0.058599,0.053505
875,12,menara siger,0.908523,0.200922,0.067516,0.058594
875,0,sembagi,0.494508,0.462661,0.197453,0.068792
875,7,sekar jagat,0.100763,0.512716,0.107349,0.092036
875,0,sembagi,0.433664,0.539727,0.064401,0.055401
875,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
875,8,sinaran,0.847159,0.456273,0.059953,0.061151
875,8,sinaran,0.839367,0.503635,0.14988,0.131896
875,9,tambal,0.607932,0.841167,0.049198,0.111521
875,9,tambal,0.443073,0.835747,0.131875,0.115068
876,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
876,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
876,11,liman,0.449922,0.174763,0.095542,0.099359
876,11,liman,0.586867,0.185318,0.089172,0.066969
876,12,menara siger,0.775237,0.201732,0.058599,0.053505
876,12,menara siger,0.908523,0.200914,0.067516,0.058599
876,0,sembagi,0.494508,0.462661,0.197453,0.068792
876,7,sekar jagat,0.100766,0.512969,0.107323,0.092552
876,0,sembagi,0.433667,0.539711,0.064396,0.05537
876,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
876,8,sinaran,0.847159,0.456273,0.059953,0.061151
876,8,sinaran,0.839367,0.503635,0.14988,0.131896
876,9,tambal,0.607932,0.841167,0.049198,0.111521
876,9,tambal,0.443073,0.835747,0.131875,0.115068
877,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
877,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
877,11,liman,0.449922,0.174763,0.095542,0.099359
877,11,liman,0.586867,0.185318,0.089172,0.066969
877,12,menara siger,0.775221,0.201716,0.058599,0.053505
877,12,menara siger,0.908523,0.200909,0.067516,0.058599
877,0,sembagi,0.494508,0.462661,0.197453,0.068792
877,7,sekar jagat,0.100768,0.513224,0.107297,0.093063
